Video ID,Filename,Start frame,End frame,Start time(s),End time(s),,Violence Type (Video),Video Type,Violence Type (Text),Manual Text,Memo,Violence(Sound) Type1,Sound type1,start frame1,end frame1,Violence(Sound) Type2,Sound type2,start frame2,end frame2,Violence(Sound) Type3,Sound type3,start frame3,end frame3,Violence(Sound) Type4,Sound type4,start frame4,end frame4,Violence(Sound) Type5,Sound type5,start frame5,end frame5,Violence(Sound) Type6,Sound type6,start frame6,end frame6,Violence(Sound) Type7,Sound type7,start frame7,end frame7,Violence(Sound) Type8,Sound type8,start frame8,end frame8,Violence(Sound) Type9,Sound type9,start frame9,end frame9,Violence(Sound) Type10,Sound type10,start frame10,end frame10,Violence(Sound) Type11,Sound type11,start frame11,end frame11
268,268_Witness video of police shooting a man in an Oakland train station.mp4,324,538,10.8,17.93,7.13,Violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,268_Witness video of police shooting a man in an Oakland train station.mp4,539,1835,17.97,61.17,43.2,Violent,Self-filmed,,,,,Gunshot,1259,1289,,Shouting,1589,1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,268_Witness video of police shooting a man in an Oakland train station.mp4,1836,1842,61.2,61.4,0.2,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,268_Witness video of police shooting a man in an Oakland train station.mp4,1843,1853,61.43,61.77,0.34,NONE,Transition,Violent,conviction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,268_Witness video of police shooting a man in an Oakland train station.mp4,1854,2103,61.8,70.1,8.3,NONE,Others,Violent,conviction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,268_Witness video of police shooting a man in an Oakland train station.mp4,2104,2204,70.13,73.47,3.34,NONE,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,268_Witness video of police shooting a man in an Oakland train station.mp4,2205,2207,73.5,73.57,0.07,NONE,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,268_Witness video of police shooting a man in an Oakland train station.mp4,2208,2294,73.6,76.47,2.87,NONE,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,0,0,0,0,0,NONE,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,1,11,0.03,0.37,0.34,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,12,191,0.4,6.37,5.97,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,192,199,6.41,6.64,0.23,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,200,205,6.67,6.84,0.17,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,206,275,6.87,9.18,2.31,Violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,276,283,9.21,9.44,0.23,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,284,386,9.48,12.88,3.4,Violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,387,388,12.91,12.95,0.04,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,389,394,12.98,13.15,0.17,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,395,1021,13.18,34.07,20.89,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,1022,1781,34.1,59.43,25.33,Non-violent,Self-filmed,,,,,Shouting,1138,1258,,Others,1288,1288,,Shouting,1468,1468,,Others,1498,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,1782,1887,59.46,62.96,3.5,Violent,Self-filmed,,,,,Shouting,1798,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,1888,2116,63,70.6,7.6,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,2117,2237,70.64,74.64,4,Violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,2238,2961,74.67,98.8,24.13,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,2962,2971,98.83,99.13,0.3,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269_Video shows NYC father with young son pulling knife on subway rider.mp4,2972,2973,99.17,99.2,0.03,NONE,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270_Wild scene at Miami Airport Canadian passenger attacks TSA agents.mp4,0,16,0,0.67,0.67,NONE,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270_Wild scene at Miami Airport Canadian passenger attacks TSA agents.mp4,17,109,0.71,4.55,3.84,NONE,CCTV,Violent,attacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270_Wild scene at Miami Airport Canadian passenger attacks TSA agents.mp4,110,432,4.59,18.02,13.43,NONE,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270_Wild scene at Miami Airport Canadian passenger attacks TSA agents.mp4,433,686,18.06,28.61,10.55,NONE,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270_Wild scene at Miami Airport Canadian passenger attacks TSA agents.mp4,687,836,28.65,34.87,6.22,NONE,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270_Wild scene at Miami Airport Canadian passenger attacks TSA agents.mp4,837,1510,34.91,62.98,28.07,NONE,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270_Wild scene at Miami Airport Canadian passenger attacks TSA agents.mp4,1511,3348,63.02,139.64,76.62,NONE,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270_Wild scene at Miami Airport Canadian passenger attacks TSA agents.mp4,3349,3350,139.68,139.72,0.04,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270_Wild scene at Miami Airport Canadian passenger attacks TSA agents.mp4,3351,3370,139.76,140.56,0.8,NONE,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,0,57,0,1.9,1.9,Non-violent,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,58,107,1.94,3.57,1.63,Violent,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,108,416,3.6,13.88,10.28,Non-violent,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,417,487,13.91,16.25,2.34,Violent,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,488,880,16.28,29.36,13.08,Non-violent,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,881,886,29.4,29.56,0.16,NONE,Transition,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,887,957,29.6,31.93,2.33,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,958,1029,31.97,34.33,2.36,Violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,1030,1278,34.37,42.64,8.27,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,1279,1429,42.68,47.68,5,Violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,1430,1795,47.71,59.89,12.18,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,1796,1802,59.93,60.13,0.2,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,1803,2757,60.16,91.99,31.83,NONE,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,2758,2760,92.03,92.09,0.06,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,2761,2767,92.13,92.33,0.2,NONE,Transition,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,2768,3675,92.36,122.62,30.26,Non-violent,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271_Investigation underway after security footage released of airport attack.mp4,3676,3678,122.66,122.72,0.06,NONE,Transition,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272_Airport security.mp4,0,60,0,2.4,2.4,NONE,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272_Airport security.mp4,61,66,2.44,2.64,0.2,Non-violent,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272_Airport security.mp4,67,89,2.68,3.56,0.88,Non-violent,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272_Airport security.mp4,90,106,3.6,4.24,0.64,Violent,Others,,,Animation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272_Airport security.mp4,107,117,4.28,4.68,0.4,Non-violent,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272_Airport security.mp4,118,2755,4.72,110.2,105.48,Non-violent,Others,,,Animation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272_Airport security.mp4,2756,2758,110.24,110.32,0.08,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272_Airport security.mp4,2759,2944,110.36,117.76,7.4,Non-violent,Others,,,Animation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,0,46,0,1.53,1.53,Non-violent,News,Violent,"FATAL, CRASH, ARREST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,47,903,1.57,30.13,28.56,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,904,2604,30.16,86.89,56.73,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,2605,2616,86.92,87.29,0.37,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,2617,3260,87.32,108.78,21.46,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,3261,3269,108.81,109.08,0.27,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,3270,3282,109.11,109.51,0.4,NONE,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,3283,3701,109.54,123.49,13.95,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,3702,3710,123.52,123.79,0.27,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,3711,3811,123.82,127.16,3.34,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,3812,3823,127.19,127.56,0.37,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,3824,4646,127.59,155.02,27.43,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,4647,4649,155.05,155.12,0.07,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,4650,4650,155.16,155.16,0,NONE,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,4651,4659,155.19,155.46,0.27,NONE,Others,,,White screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,4660,4661,155.49,155.52,0.03,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,4662,4663,155.56,155.59,0.03,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273_New video shows allegedly intoxicated pilot trying to board plane l ABC News.mp4,4664,5151,155.62,171.87,16.25,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274_BART Ramping Up Security In Wake Of Violent Attacks On Riders.mp4,0,10,0,0.33,0.33,NONE,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274_BART Ramping Up Security In Wake Of Violent Attacks On Riders.mp4,11,2517,0.37,83.98,83.61,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274_BART Ramping Up Security In Wake Of Violent Attacks On Riders.mp4,2518,2529,84.02,84.38,0.36,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274_BART Ramping Up Security In Wake Of Violent Attacks On Riders.mp4,2530,2877,84.42,96,11.58,NONE,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274_BART Ramping Up Security In Wake Of Violent Attacks On Riders.mp4,2878,3958,96.03,132.07,36.04,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274_BART Ramping Up Security In Wake Of Violent Attacks On Riders.mp4,3959,3963,132.1,132.23,0.13,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274_BART Ramping Up Security In Wake Of Violent Attacks On Riders.mp4,3964,3964,132.27,132.27,0,NONE,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275_Sound Transit increasing light rail security after weekend violence in Seattle.mp4,0,62,0,2.07,2.07,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275_Sound Transit increasing light rail security after weekend violence in Seattle.mp4,63,71,2.1,2.37,0.27,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275_Sound Transit increasing light rail security after weekend violence in Seattle.mp4,72,170,2.4,5.67,3.27,Violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275_Sound Transit increasing light rail security after weekend violence in Seattle.mp4,171,174,5.71,5.81,0.1,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275_Sound Transit increasing light rail security after weekend violence in Seattle.mp4,175,178,5.84,5.94,0.1,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275_Sound Transit increasing light rail security after weekend violence in Seattle.mp4,179,2543,5.97,84.85,78.88,Non-violent,News,,,,,Others,1768,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275_Sound Transit increasing light rail security after weekend violence in Seattle.mp4,2544,2667,84.88,88.99,4.11,Non-violent,News,Violent,violent assaults,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275_Sound Transit increasing light rail security after weekend violence in Seattle.mp4,2668,4739,89.02,158.12,69.1,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275_Sound Transit increasing light rail security after weekend violence in Seattle.mp4,4740,4742,158.16,158.22,0.06,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275_Sound Transit increasing light rail security after weekend violence in Seattle.mp4,4743,4751,158.26,158.53,0.27,NONE,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276_BART Board Member Calls for Action to Combat Violent Crime.mp4,0,1095,0,36.54,36.54,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276_BART Board Member Calls for Action to Combat Violent Crime.mp4,1096,1205,36.57,40.21,3.64,NONE,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276_BART Board Member Calls for Action to Combat Violent Crime.mp4,1206,1490,40.24,49.72,9.48,NONE,Others,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276_BART Board Member Calls for Action to Combat Violent Crime.mp4,1491,1712,49.75,57.12,7.37,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276_BART Board Member Calls for Action to Combat Violent Crime.mp4,1713,2035,57.16,67.9,10.74,NONE,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276_BART Board Member Calls for Action to Combat Violent Crime.mp4,2036,2538,67.93,84.68,16.75,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276_BART Board Member Calls for Action to Combat Violent Crime.mp4,2539,2541,84.72,84.78,0.06,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276_BART Board Member Calls for Action to Combat Violent Crime.mp4,2542,2784,84.82,92.89,8.07,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276_BART Board Member Calls for Action to Combat Violent Crime.mp4,2785,2803,92.93,93.53,0.6,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276_BART Board Member Calls for Action to Combat Violent Crime.mp4,2804,3899,93.56,130.1,36.54,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,0,66,0,2.2,2.2,NONE,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,67,176,2.24,5.87,3.63,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,177,290,5.91,9.68,3.77,Non-violent,News,Violent,VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,291,432,9.71,14.41,4.7,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,433,855,14.45,28.53,14.08,Non-violent,News,Violent,VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,856,2685,28.56,89.59,61.03,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,2686,2688,89.62,89.69,0.07,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,2689,2709,89.72,90.39,0.67,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,2710,2715,90.42,90.59,0.17,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,2716,2873,90.62,95.86,5.24,Non-violent,News,Violent,VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277_Volunteer Violence Interrupters to patrol CTA Red Line trains Friday.mp4,2874,4280,95.9,142.81,46.91,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,0,17,0,0.71,0.71,NONE,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,18,20,0.75,0.83,0.08,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,21,44,0.88,1.83,0.95,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,45,55,1.88,2.29,0.41,Non-violent,Self-filmed,Violent,BRAWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,56,107,2.33,4.46,2.13,Violent,Self-filmed,Violent,BRAWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,108,127,4.5,5.29,0.79,Non-violent,Self-filmed,Violent,BRAWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,128,131,5.33,5.46,0.13,Non-violent,Transition,Violent,BRAWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,132,180,5.5,7.5,2,Non-violent,Combination,Violent,BRAWL,Self-filmed+news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,181,254,7.54,10.58,3.04,Violent,Combination,Violent,BRAWL,Self-filmed+news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,255,259,10.62,10.79,0.17,NONE,Transition,Violent,BRAWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,260,343,10.83,14.29,3.46,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278_CBS2 Exclusive Chelsea Restaurant Brawl Caught On Camera.mp4,344,349,14.33,14.54,0.21,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
